SKILL_20150317_000001	Attack
SKILL_20150317_001479	Tet Mamak La
SKILL_20150317_001480	I want to come to the specified location zombie.
SKILL_20150317_001481	Summoned zombies need {nl} 1 level master
SKILL_20150317_001482	Zombify
SKILL_20150317_001483	I will create a zombie magic square of floor. It becomes less zombie that died here.
SKILL_20150317_001484	Circle #{CaptionTime}#{nl} seconds maximum duration Zombie #{CaptionRatio}# Marie summons
SKILL_20150317_001485	Mackangdal
SKILL_20150317_001486	I will throw the amulet to the target. While hanging on effect, is the invincible state, you will receive the accumulated damage effect is completed at a time.
SKILL_20150317_001487	Invincible #{CaptionTime}# seconds duration
SKILL_20150317_001488	Bwa Kayiman
SKILL_20150317_001489	{#DD5500}{ol}[Physical] [Strike] {/} {/} {nl} hover zombies are lined up around the given location. Milrimyeo receive back less damage touches the moving zombies.
SKILL_20150317_001490	Attack power #{SkillAtkAdd}#{nl}Summoned zombie required
SKILL_20150317_001491	Samdiveve
SKILL_20150317_001492	I will insert the flag on the ground. Subject around the flag, movement speed and maximum HP will increase.
SKILL_20150317_001493	Increase the maximum HP #{CaptionRatio}#{nl}#{CaptionRatio2}#% movement speed increase duration 30 seconds {nl}
SKILL_20150317_001494	Ogouveve
SKILL_20150317_001495	I will insert the flag on the ground. Subject around the flag, the force will increase.
SKILL_20150317_001496	Power #{CaptionRatio}#{nl} increased duration 30 seconds
SKILL_20150317_001497	Damballa
SKILL_20150317_001498	{#993399}{ol}[Magic] {/} {/} {nl} to blast the zombies in the specified location will increase your destination.
SKILL_20150317_001499	Attack power #{SkillAtkAdd}#{nl}Summoned zombie required{nl}Target #{SkillSR}#
SKILL_20150317_001500	Only I will sculpture stomach image. You can be the warp to other regions through the image.
SKILL_20150317_001501	Warp #{CaptionRatio}# times possible duration 30 seconds Statue {nl} {nl} 3 개 oak consumption
SKILL_20150317_001502	Carve Zemyna
SKILL_20150317_001503	I will engrave the first Mina image. Party members around statue, skill when using SP consumption is reduced.
SKILL_20150317_001504	SP #{CaptionRatio}# reduced duration 30 seconds {nl} {nl} Statue five pine consumption
SKILL_20150317_001505	Carve Laima
SKILL_20150317_001506	I will engrave the Laima image. Splash of party members around image will increase.
SKILL_20150317_001507	Splash #{CaptionRatio}# increasing duration 30 seconds {nl} {nl} Statue Cedar Five consumption
SKILL_20150317_001508	Carve
SKILL_20150317_001509	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} carving knife to attack the target. Plant type additional damage bonus applies for monsters, you can get a statue of the material.
SKILL_20150317_001510	Attack power #{SkillAtkAdd}#{nl}Additional damage +#{CaptionRatio}#
SKILL_20150317_001511	Carve Owl
SKILL_20150317_001512	{#993399}{ol}[Magic] - [Fire] {/} {/} {nl} Summon the owl statue to attack targets in front.
SKILL_20150317_001513	Attack power #{SkillAtkAdd}#{nl}Defense #{CaptionRatio}# times{nl}Duration #{CaptionTime}# seconds{nl}2 Oak tree consumed
SKILL_20150317_001514	Carve Austras Koks
SKILL_20150317_001515	By carving a part of the world tree, you fall into silence state to the enemy.
SKILL_20150317_001516	Statues second duration #{CaptionRatio}#{nl}#{CaptionRatio2}# more ash consumption
SKILL_20150317_001517	Out of Body
SKILL_20150317_001518	I will then leave the fluid. In the state of the fluid, you will be able to move only around the body.
SKILL_20150317_001519	Fluid moving range 150
SKILL_20150317_001520	Prakriti
SKILL_20150317_001521	I will move to the location of the fluid.
SKILL_20150317_001522	Travel time 0.5 seconds to 1 seconds
SKILL_20150317_001523	Possession
SKILL_20150317_001524	{#993399}{ol}[Magic] - [Divine] {/} {/} {nl} bound targets and will increase.
SKILL_20150317_001525	Attack power #{SkillAtkAdd}#{nl}Max. Duration 5 seconds
SKILL_20150317_001526	Owner other Shitodi
SKILL_20150317_001527	The power of the subject, I will reduce physical strength, intelligence, spirit, the agility.
SKILL_20150317_001528	Strength, stamina, intelligence, spirit, agility #{CaptionRatio}#{nl} reduced maximum duration 20 seconds
SKILL_20150317_001529	Astral Body Explosion
SKILL_20150317_001530	{#993399}{ol}[Magic] {/} {/} {nl} allows fluid to blast damage to the target.
SKILL_20150317_001531	Planar transmission
SKILL_20150317_001532	It gives us the intelligence to a subject in front of their own.
SKILL_20150317_001533	Intelligence is passed #{CaptionRatio}#
SKILL_20150317_001534	Smite
SKILL_20150317_001535	{#DD5500}{ol}[Physical] [Strike] {/} {/} {nl} a strong finish off target.
SKILL_20150317_001536	Restoration
SKILL_20150317_001537	By invoking the aura, the target of around yourself, HP resilience will increase.
SKILL_20150317_001538	Increases HP recovery #{CaptionRatio}#{nl} Aura 60 seconds duration
SKILL_20150317_001539	Conversion
SKILL_20150317_001540	I will generate the magic. To Autabi to less attack in the magic square, it is stochastically convert.
SKILL_20150317_001541	Magic square duration 10 seconds
SKILL_20150317_001542	Resist Elements
SKILL_20150317_001543	Fire to the target, ice, I will increase the sacred resistance.
SKILL_20150317_001544	Increased fire resistance #{CaptionRatio}#{nl} ice-resistant #{CaptionRatio}#{nl} divinity increase resistance increases #{CaptionRatio}#{nl}#{CaptionTime}# buff duration in seconds
SKILL_20150317_001545	Turn Undead
SKILL_20150317_001546	The mutant or devil type monsters I will remove the stochastically once.
SKILL_20150317_001547	Max #{CaptionRatio}# Marie extinction
SKILL_20150317_001548	Barrier
SKILL_20150317_001549	By extruding the enemy around them, so that you do not fall while you in the area.
SKILL_20150317_001550	Iron Skin
SKILL_20150317_001551	{#6644FF}{ol}[Divine] {/} {/} attribute {nl} Regeneration #{CaptionRatio}#% {nl} Attack #{SkillFactor}#% + #{SkillAtkAdd}#{nl} circle 10 seconds {nl} keep consumption SP #{SpendSP}#
SKILL_20150317_001552	Double Punch
SKILL_20150317_001553	{#CC3300}{ol}[Sting] {/} {/} Property Damage {nl}#{SkillFactor}#% + #{SkillAtkAdd}#{nl} Splash #{SkillSR}#{nl}#{CaptionRatio range knockback distance}#{nl}#{CaptionRatio}#{nl} consumption SP #{SpendSP}#
SKILL_20150317_001554	Palm Strike
SKILL_20150317_001555	Hand Knife
SKILL_20150317_001556	1 Inch Punch
SKILL_20150317_001557	Energy Blast
SKILL_20150317_001558	{#6644FF}{ol}[Divine] {/} {/} Property Damage {nl}#{SkillFactor}#% + #{SkillAtkAdd}#{nl} Splash #{SkillSR}#{nl} consumes SP #{SpendSP }#
SKILL_20150317_001559	Sign Dispeller
SKILL_20150317_001560	Simony
SKILL_20150317_001561	Craft Booster
SKILL_20150317_001562	Spell Shop
SKILL_20150317_001563	Indulgentia
SKILL_20150317_001564	Oblation
SKILL_20150317_001565	Telepath
SKILL_20150317_001566	Carnivory
SKILL_20150317_001567	Shape Shifting
SKILL_20150317_001568	Transform
SKILL_20150317_001569	Sutorea-Tropez
SKILL_20150317_001570	Cortasmata
SKILL_20150317_001571	Plant of
SKILL_20150317_001572	Call Of Deities
SKILL_20150317_001573	Esoteric energy
SKILL_20150317_001574	Change
SKILL_20150317_001575	Clairvoyance
SKILL_20150317_001576	Counter spell
SKILL_20150317_001577	Forecast
SKILL_20150317_001578	바뀌어라 드랍템
SKILL_20150317_001579	I, multiplied by the reception buff to allies is word.
SKILL_20150317_001580	Minced the magic square to improve the agility ability of allies. The enemy will be reduced defense force.
SKILL_20150317_001581	Agility #{CaptionRatio}#% increase {nl}#{CaptionTime}#{nl} seconds duration DEF #{CaptionRatio2}#% decrease {nl} {nl} circle 10 seconds keeping consumption SP #{SpendSP}#
SKILL_20150317_001582	Magic increments that will increase the movement speed of allies.
SKILL_20150317_001583	Speed ??+ #{CaptionRatio}#% increase {nl} added every skill level + 0.2% increase velocity {nl} Duration #{CaptionTime}#{nl} seconds spent SP #{SpendSP}#
SKILL_20150317_001584	Including myself, to place the holy water in front of the ally. Attack power will increase in the holy water of the effect.
SKILL_20150317_001585	Attack power increase by +#{CaptionRatio}#% {nl}Additional attack power increase by 0.4% per skill level{nl}Duration 120 seconds{nl}Consume #{SpendSP}# SP
SKILL_20150317_001586	I will a powerful addiction attack in the vicinity of the enemy.
SKILL_20150317_001587	Minced the magic square to increase the maximum HP of allies.
SKILL_20150317_001588	Maximum Stamina + #{CaptionRatio}#% increase {nl} {nl} consumption duration 90 seconds SP #{SpendSP}#
SKILL_20150317_001589	The Fever time start to party members
SKILL_20150317_001590	I take out the soul of the subject
SKILL_20150317_001591	Knockback distance #{CaptionRatio}#, Splash #{SkillSR}#{nl} consumes SP #{SpendSP}#
SKILL_20150317_001592	Tesutosukiru
SKILL_20150317_001593	Between all of the monsters for some time the pc of around yourself down the trust, to prevent attacks
SKILL_20150317_001594	Continuously I to restore the strength of the surrounding ally.
SKILL_20150317_001595	I bet the debuff with a constant probability around the enemy and he is attacked
SKILL_20150317_001596	and n% decrease Shikyojumu the cool down of skills that party members are using
SKILL_20150317_001597	Faint
SKILL_20150317_001598	Not action.
SKILL_20150317_001599	Fear
SKILL_20150317_001600	While, after the falter, attack power is low.
SKILL_20150317_001601	Bleeding
SKILL_20150317_001602	I will give the 1.5 seconds bleeding damage.
SKILL_20150317_001603	Bleeding
SKILL_20150317_001604	I will give a strong bleeding damage.
SKILL_20150317_001605	Rush
SKILL_20150317_001606	15 seconds to speed move.
SKILL_20150317_001607	Recovery
SKILL_20150317_001608	HP per second, recovery by 5% SP
SKILL_20150317_001609	Discovery
SKILL_20150317_001610	Discovery.
SKILL_20150317_001611	Break
SKILL_20150317_001612	HP, SP, is STA recovery amount will increase.
SKILL_20150317_001613	Safety
SKILL_20150317_001614	Safety.
SKILL_20150317_001615	Cold air
SKILL_20150317_001616	Movement speed reduction.
SKILL_20150317_001617	Freezing
SKILL_20150317_001618	I will get frozen by cold air.
SKILL_20150317_001619	Ignite
SKILL_20150317_001620	Fire for buried though oil was luck.
SKILL_20150317_001621	Aftereffects of resurrection
SKILL_20150317_001622	It is a state of revival sequelae. Most of the combat capability will be lower.
SKILL_20150317_001623	Increase Movement Speed
SKILL_20150317_001624	Increase in movement speed.
SKILL_20150317_001625	Shock wave
SKILL_20150317_001626	Fire
SKILL_20150317_001627	Periodically I receive the smoke damage.
SKILL_20150317_001628	Hold
SKILL_20150317_001629	Unmovable.
SKILL_20150317_001630	Fixed Movement Speed
SKILL_20150317_001631	Darkness
SKILL_20150317_001632	I receive interfere with visibility.
SKILL_20150317_001633	Fraud buff
SKILL_20150317_001634	Attack power increase.
SKILL_20150317_001635	Deadly poison
SKILL_20150317_001636	Periodically I receive the poison damage.
SKILL_20150317_001637	Contagious deadly poison
SKILL_20150317_001638	Attack power reduction. Periodically I receive the poison damage. The effect propagation to the target around.
SKILL_20150317_001639	Evasion
SKILL_20150317_001640	Evasion.
SKILL_20150317_001641	Defense Shock
SKILL_20150317_001642	Attack will be the impact of state jammed in defense of the other party. probability of enemy attacks to hit critical will increase 100%.
SKILL_20150317_001643	Mineralization
SKILL_20150317_001644	Petrified.
SKILL_20150317_001645	Enhance patience
SKILL_20150317_001646	Was reduced received damage 20%.
SKILL_20150317_001647	Burning Flame
SKILL_20150317_001648	Explosion to track the enemy.
SKILL_20150317_001649	Snowstorm.
SKILL_20150317_001650	Trigger chill
SKILL_20150317_001651	Cold air attack force increase.
SKILL_20150317_001652	Burn
SKILL_20150317_001653	Really
SKILL_20150317_001654	Moment, stop the movement by being really.
SKILL_20150317_001655	Addiction
SKILL_20150317_001656	Attack power is increased, defense force will be reduced.
SKILL_20150317_001657	Transparent
SKILL_20150317_001658	Transparent state.
SKILL_20150317_001659	Every 3 seconds HP recovery.
SKILL_20150317_001660	monster Hold
SKILL_20150317_001661	Monster hold script cooperation
SKILL_20150317_001662	Attack increase
SKILL_20150317_001663	Reduction of attack power and avoid numerical
SKILL_20150317_001664	Increase SP, Stamina
SKILL_20150317_001665	SP, stamina recovery amount increase
SKILL_20150317_001666	Defense force and attack power will be reduced.
SKILL_20150317_001667	Rage
SKILL_20150317_001668	It becomes angry state. Intelligence and physical defense, magic defense force is reduced, strength, physical attack power, movement speed will increase.
SKILL_20150317_001669	I have put a curse on the subject.
SKILL_20150317_001670	Is impossible to natural recovery, magic defense force is reduced
SKILL_20150317_001671	Aurora of Poisoning
SKILL_20150317_001672	I putt the poison in the vicinity of the enemy. Running, use of the item is limited.
SKILL_20150317_001673	Growth
SKILL_20150317_001674	Confusion
SKILL_20150317_001675	You can not distinguish between friend and foe.
SKILL_20150317_001676	Rigidity
SKILL_20150317_001677	Player RAISEUP
SKILL_20150317_001678	Attack power is increased each time it is attacked by the enemy, defense force will be reduced.
SKILL_20150317_001679	Freezing
SKILL_20150317_001680	Actor Frozen
SKILL_20150317_001681	Camp Destroy
SKILL_20150317_001682	Defense force will be reduced.
SKILL_20150317_001683	Suction
SKILL_20150317_001684	Reflection
SKILL_20150317_001685	In skill added
SKILL_20150317_001686	Sacrifice
SKILL_20150317_001687	exchange life
SKILL_20150317_001688	Exchanging the HP and SP, 50% shield generation of 10 seconds MHP
SKILL_20150317_001689	Stop
SKILL_20150317_001690	Increase Movement Speed
SKILL_20150317_001691	Significantly increase the movement speed is
SKILL_20150317_001692	Ion
SKILL_20150317_001693	Exempt peripheral damage
SKILL_20150317_001694	Additional damage according to the number of buff the target attacked
SKILL_20150317_001695	Destroy Armor
SKILL_20150317_001696	Defense force will be zero.
SKILL_20150317_001697	Damejidebafu
SKILL_20150317_001698	take damage at the time the buff ends
SKILL_20150317_001699	Hide character (for video)
SKILL_20150317_001700	And capture the enemy in telekinesis
SKILL_20150317_001701	A state of being caught for telekinesis
SKILL_20150317_001702	Reflect Shield
SKILL_20150317_001703	A certain period of time I will be reflected all of the attack.
SKILL_20150317_001704	FeverTime! Attack force 5 increase per combo
SKILL_20150317_001705	Fear and confusion occurs
SKILL_20150317_001706	Effect of Flu Flu
SKILL_20150317_001707	Fear occurrence
SKILL_20150317_001708	Oil stains
SKILL_20150317_001709	During an attack, the fire attribute it will be in big trouble.
SKILL_20150317_001710	The moving speed is increased,
SKILL_20150317_001711	Holy Aura
SKILL_20150317_001712	Spread the new buff received to the allies
SKILL_20150317_001713	Fog
SKILL_20150317_001714	I will reduce the hit rate
SKILL_20150317_001715	Box hide
SKILL_20150317_001716	I am hiding in the box.
SKILL_20150317_001717	Is bleeding state.
SKILL_20150317_001718	Parrying
SKILL_20150317_001719	Movement speed is reduced.
SKILL_20150317_001720	Power and intelligence to kill the enemy of this state is temporarily increase
SKILL_20150317_001721	Attack power will increase.
SKILL_20150317_001722	Defense force will increase.
SKILL_20150317_001723	Great Bear camp
SKILL_20150317_001724	Provoke
SKILL_20150317_001725	During each attack, their threat level will increase.
SKILL_20150317_001726	It is hooked to provocation to the other!
SKILL_20150317_001727	Defense force will be reduced.
SKILL_20150317_001728	Suffer after a while
SKILL_20150317_001729	It is a state of continuous wear the smoke damage.
SKILL_20150317_001730	Party members of the force status will increase close.
SKILL_20150317_001731	Movement speed and the maximum strength of the party members will increase close.
SKILL_20150317_001732	Fire pillar
SKILL_20150317_001733	Is blindness state.
SKILL_20150317_001734	Infection
SKILL_20150317_001735	Is infection state.
SKILL_20150317_001736	Movement Disable
SKILL_20150317_001737	It can not to move.
SKILL_20150317_001738	Decrease Movement Speed
SKILL_20150317_001739	Bleeding Poison
SKILL_20150317_001740	This is the state of wear additional damage of physical attributes.
SKILL_20150317_001741	Neurotoxin
SKILL_20150317_001742	This is the state of wear additional damage of magic attribute.
SKILL_20150317_001743	Strike vital spot
SKILL_20150317_001744	Physical strength is restored.
SKILL_20150317_001745	I will receive the holy damage.
SKILL_20150317_001746	Breath
SKILL_20150317_001747	Agile status will increase.
SKILL_20150317_001748	Defense force will be reduced
SKILL_20150317_001749	I will sequentially treat abnormal state.
SKILL_20150317_001750	I have received a continuously holy damage.
SKILL_20150317_001751	Stamina recovery speed is improved.
SKILL_20150317_001752	Holy water baptism
SKILL_20150317_001753	Sacred attribute attack power granted
SKILL_20150317_001754	Limitation
SKILL_20150317_001755	Temporarily maximum strength will increase
SKILL_20150317_001756	Venom
SKILL_20150317_001757	Buff duration of allies will stop.
SKILL_20150317_001758	I will damage the enemy took to Hekushin.
SKILL_20150317_001759	Is paralyzed.
SKILL_20150317_001760	Light of life
SKILL_20150317_001761	Swell Body state.
SKILL_20150317_001762	I will reflect all of the attack.
SKILL_20150317_001763	Decrease movement speed
SKILL_20150317_001764	Divine aura
SKILL_20150317_001765	Physical, magic defense increase
SKILL_20150317_001766	Arm is larger.
SKILL_20150317_001767	Round and round
SKILL_20150317_001768	All around
SKILL_20150317_001769	Attack disabled state
SKILL_20150317_001770	Reward
SKILL_20150317_001771	Their threat level will increase.
SKILL_20150317_001772	Round and round
SKILL_20150317_001773	I attend coax shield.
SKILL_20150317_001774	HP Aurora
SKILL_20150317_001775	HP resilience is improved.
SKILL_20150317_001776	This is a state in which size has been reduced.
SKILL_20150317_001777	Parrot
SKILL_20150317_001778	Ignore the enemy of avoidance capability, but critical occurrence, it is decreasing state the critical evasion.
SKILL_20150317_001779	Increase knockdown power 
SKILL_20150317_001780	Time is stopped.
SKILL_20150317_001781	Maximum strength is reduced, attack power will increase
SKILL_20150317_001782	Attack damage increase
SKILL_20150317_001783	Knock-down, is the knock back resistance state.
SKILL_20150317_001784	You can see the latent enemy.
SKILL_20150317_001785	Equipment throw
SKILL_20150317_001786	This is a state in which threw the equipment.
SKILL_20150317_001787	Hide left hand equipment
SKILL_20150317_001788	On the left-hand equipment hide
SKILL_20150317_001789	Hide right hand equipment
SKILL_20150317_001790	On the right device-display
SKILL_20150317_001791	It is in attending placed on top of the enemy window.
SKILL_20150317_001792	It is a state that is connected to the window.
SKILL_20150317_001793	You reborn into a zombie if defeat.
SKILL_20150317_001794	Physical strength will decrease continuously.
SKILL_20150317_001795	I will detonated a zombie.
SKILL_20150317_001796	Range distance is longer, attack power will increase.
SKILL_20150317_001797	Swift step
SKILL_20150317_001798	Movement speed in attack will increase slightly
SKILL_20150317_001799	I received the flame damage.
SKILL_20150317_001800	Splash will increase.
SKILL_20150317_001801	SP consumption is reduced.
SKILL_20150317_001802	Increase of critical occurrence, avoidance reduction
SKILL_20150317_001803	Have perspective distortion occurs
SKILL_20150317_001804	God Might
SKILL_20150317_001805	Level of skill will temporarily rise.
SKILL_20150317_001806	I will power reduction of skills to the next use.
SKILL_20150317_001807	Attack force of skills to the next use will increase.
SKILL_20150317_001808	Is latent state.
SKILL_20150317_001809	I will reduce the cooldown time of skills.
SKILL_20150317_001810	Defense force, block probability will increase.
SKILL_20150317_001811	Cancel Sub Weapon
SKILL_20150317_001812	Is sleep state.
SKILL_20150317_001813	Thrust attribute attack is enhanced.
SKILL_20150317_001814	Defense force and evasion is reduced.
SKILL_20150317_001815	Casting skills when using casting will not be canceled.
SKILL_20150317_001816	Casting speed of the next casting skills faster.
SKILL_20150317_001817	Shock
SKILL_20150317_001818	Intelligence, spirit state is reduced.
SKILL_20150317_001819	Critical attack power increase
SKILL_20150317_001820	Reduction of critical resistance
SKILL_20150317_001821	Divine stigma buff
SKILL_20150317_001822	It is a state of status increase.
SKILL_20150317_001823	The duration, a small amount of HP is restored.
SKILL_20150317_001824	Defeat if you reborn.
SKILL_20150317_001825	Attack speed will increase.
SKILL_20150317_001826	Moving Shot on
SKILL_20150317_001827	Is being moved attack.
SKILL_20150317_001828	Is silence state.
SKILL_20150317_001829	I make the intelligence status and physical fitness status in reverse.
SKILL_20150317_001830	buff the number that can be yourself receive will increase.
SKILL_20150317_001831	Attack power is increased, attack speed is reduced.
SKILL_20150317_001832	Ice Blast
SKILL_20150317_001833	I gave the damage of ice attribute.
SKILL_20150317_001834	Fire, ice, electrical attribute resistance will increase.
SKILL_20150317_001835	Is converted state.
SKILL_20150317_001836	Demon type monster will die instantly.
SKILL_20150317_001837	Enhance attack force
SKILL_20150317_001838	Temporarily attack power will increase
SKILL_20150317_001839	Increase Critical once
SKILL_20150317_001840	Next attack once the critical incidence will increase.
SKILL_20150317_001841	Increase defense
SKILL_20150317_001842	Strength Reduce
SKILL_20150317_001843	Power is reduced
SKILL_20150317_001844	Divineness
SKILL_20150317_001845	Sacred attack power added
SKILL_20150317_001846	Reduce defense
SKILL_20150317_001847	Agility is temporarily increased significantly
SKILL_20150317_001848	Spirit of the attack: defense force reduction
SKILL_20150317_001849	Flame attack force increase.
SKILL_20150317_001850	Increase Sting Damage
SKILL_20150317_001851	Enchant Fire
SKILL_20150317_001852	Fire attribute resistance has decreased.
SKILL_20150317_001853	It is a state of flame attack force increase.
SKILL_20150317_001854	Loose the temper
SKILL_20150317_001855	Damage increase, increase of sp consumption
SKILL_20150317_001856	Hangmans Knot : Splash
SKILL_20150317_001857	In charge - avoidance
SKILL_20150317_001858	Gravity Pole: Decrease Defense
SKILL_20150317_001859	I will release the poison state.
SKILL_20150317_001860	Needle Blow Poison
SKILL_20150317_001861	I have received ongoing poison damage.
SKILL_20150317_001862	I will give the confusion the enemy suffering poison.
SKILL_20150317_001863	Gohan Venom
SKILL_20150317_001864	Pull down flying obejct
SKILL_20150317_001865	I pull the flight type monsters.
SKILL_20150317_001866	Unblance
SKILL_20150317_001867	Enemies are susceptible to knock down attack for a while became a defenseless state.
SKILL_20150317_001868	Enemy of companion addition ptosis. The vulnerable become against arrows of attack.
SKILL_20150317_001869	Defense force is rising, attack power will be reduced.
SKILL_20150317_001870	I will be susceptible to thrust attack.
SKILL_20150317_001871	I will play the flute.
SKILL_20150317_001872	Whistle. I want to be carried out by somehow based
SKILL_20150317_001873	Murmillo
SKILL_20150317_001874	Stance is switching state.
SKILL_20150317_001875	Level up
SKILL_20150317_001876	Enemy of the companion is gazing. I will be very used to care.
SKILL_20150317_001877	Alter ego
SKILL_20150317_001878	Soybean
SKILL_20150317_001879	.... the head is larger
SKILL_20150317_001880	I have gained the transmitted status.
SKILL_20150317_001881	Status transfer state.
SKILL_20150317_001882	Power, physical strength, intelligence, spirit, is agile status will decrease.
SKILL_20150317_001883	Strap
SKILL_20150317_001884	it is not possible to move, and received continuous damage.
SKILL_20150317_001885	Bomb emits light, and damage to the peripheral.
SKILL_20150317_001886	Basic attack will be applied in the barrage.
SKILL_20150317_001887	Maximum SP and maximum STA increase
SKILL_20150317_001888	Remove magic invalid and debuffs
SKILL_20150317_001889	Da Nhim based feel companion is less.
SKILL_20150317_001890	The defense enemy attack.
SKILL_20150317_001891	Da Nhim find the enemy companion was hiding.
SKILL_20150317_001892	Increase Strength
SKILL_20150317_001893	Force increase
SKILL_20150317_001894	Increase HP
SKILL_20150317_001895	Increase physical strength
SKILL_20150317_001896	Increase INT
SKILL_20150317_001897	Increase intelligence
SKILL_20150317_001898	Increase DEX
SKILL_20150317_001899	Agility is increased
SKILL_20150317_001900	The power of destruction
SKILL_20150317_001901	Powers of the guardian
SKILL_20150317_001902	Increase defense
SKILL_20150317_001903	Super mario
SKILL_20150317_001904	Super Mario buff
SKILL_20150317_001905	Purification of goddess
SKILL_20150317_001906	Loss attack capability
SKILL_20150317_001907	SP recovery
SKILL_20150317_001908	SP recovery
SKILL_20150317_001909	HP recovery
SKILL_20150317_001910	HP recovery
SKILL_20150317_001911	Medusa
SKILL_20150317_001912	During the predetermined time STA has not been consumed
SKILL_20150317_001913	Power of Cafrisun
SKILL_20150317_001914	When adding +12 soil attribute Fixed damage attack
SKILL_20150317_001915	HP, SP, is the recovery speed stamina of recovery amount increase
SKILL_20150317_001916	The 200 recovery for 5 seconds HP at 1-second intervals
SKILL_20150317_001917	HP SP recovery
SKILL_20150317_001918	HP, SP recovery
SKILL_20150317_001919	Reuse waiting time decreased 50%
SKILL_20150317_001920	Gaigalas card activated
SKILL_20150317_001921	It is a state of continuous wear damage.
SKILL_20150317_001922	Four Ata card activated
SKILL_20150317_001923	Meri eggplant Sequoia card activated
SKILL_20150317_001924	Well Rias Woodspirit card activated
SKILL_20150317_001925	Earth attribute resistance will increase.
SKILL_20150317_001926	Chai fur card activated
SKILL_20150317_001927	Word Pome Nation card activated
SKILL_20150317_001928	Attack force of mutant monsters will increase.
SKILL_20150317_001929	Woodspirit card activated
SKILL_20150317_001930	HP will continuously recovery.
SKILL_20150317_001931	MagBurk card activated
SKILL_20150317_001932	Fire attribute resistance will increase.
SKILL_20150317_001933	Dead this card activated
SKILL_20150317_001934	Denoptic card activated
SKILL_20150317_001935	Mall di this card activated
SKILL_20150317_001936	Tomb Lord card activated
SKILL_20150317_001937	All of the resistance will increase.
SKILL_20150317_001938	Mushcaria card activated
SKILL_20150317_001939	Ginklas card activated
SKILL_20150317_001940	I am continually damaged.
SKILL_20150317_001941	Velorchard card activated
SKILL_20150317_001942	Avoidance will increase.
SKILL_20150317_001943	Jack-o'-lantern card activated
SKILL_20150317_001944	Icrease attack against demon type monsters.
SKILL_20150317_001945	Suparu Nass card activated
SKILL_20150317_001946	Critical damage will increase.
SKILL_20150317_001947	Rika mouse card activated
SKILL_20150317_001948	SP will continue to recover.
SKILL_20150317_001949	Cerberus card activated
SKILL_20150317_001950	Fire attribute attack power will increase.
SKILL_20150317_001951	Carapace card activated
SKILL_20150317_001952	Yonazolem card activated
SKILL_20150317_001953	Darkness attribute attack power will increase.
SKILL_20150317_001954	Kepa Chieftain card activated
SKILL_20150317_001955	Gills North card activated
SKILL_20150317_001956	Omubo, rim attack power will increase.
SKILL_20150317_001957	Endure
SKILL_20150317_001958	It does not fall into enemy attack.
SKILL_20150317_001959	Venom of Hydra
SKILL_20150317_001960	Frozen feet
SKILL_20150317_001961	Movement speed is reduced.
SKILL_20150317_001962	Corruption
SKILL_20150317_001963	Reject Magic
SKILL_20150317_001964	This is the state in which the boarding to the companion.
SKILL_20150317_001965	Master scorch
SKILL_20150317_001966	HP Potion Booster
SKILL_20150317_001967	HP potion cooldown is reduced. {Nl} (decrease by 10% per level)
SKILL_20150317_001968	SP Potion Booster
SKILL_20150317_001969	SP potion cooldown is reduced. {Nl} (decrease by 10% per level)
SKILL_20150317_001970	Sword Mastery
SKILL_20150317_001971	Well I will not cover the Sword system items. {Nl} (Sword-based items when worn, damage 5% increase for each level)
SKILL_20150317_001972	Staff Mastery
SKILL_20150317_001973	Well I will not cover the staff system items. {Nl} (when staff based item wear, damage 5% increase for each level)
SKILL_20150317_001974	Boumasutari
SKILL_20150317_001975	Well I will not cover the Bow-based items. {Nl} (Bo cormorant system item when worn, damage 5% increase for each level)
SKILL_20150317_001976	Mace Mastery
SKILL_20150317_001977	Well I will not cover the Mace system items. {Nl} (Mace system item when worn, damage 5% increase for each level)
SKILL_20150317_001978	Survival instinct
SKILL_20150317_001979	Stamina will increase the attack power when 40% or less. {Nl} 1 level only and has been implemented. Only once learning!
SKILL_20150317_001980	Ice Spear
SKILL_20150317_001981	Attack at the damage in enemy ice bolt of freezing state will be added. {Nl} (added by 25% per level)
SKILL_20150317_001982	Blow of rupture
SKILL_20150317_001983	Time of the attack to the striking attribute, I will give the explosion damage to nearby enemies at a certain probability. {Nl} (triggered a 5% chance per level)
SKILL_20150317_001984	Rupture
SKILL_20150317_001985	Damage to the enemy at the time of Chain Armor type blunt object item use will increase. {Nl} (increase by 20% per level)
SKILL_20150317_001986	Overcome
SKILL_20150317_001987	Critical probability will increase when the sword item use. {Nl} (increased by critical rate of 10% per level)
SKILL_20150317_001988	Jump
SKILL_20150317_001989	You can be the jump. When you press the [X] key, and then the jump.
SKILL_20150317_001990	Fencing
SKILL_20150317_001991	You can be the fencing move. When you press the arrow keys while holding down the [Shift] key, and then the fencing move in that direction. I will consume energy.
SKILL_20150317_001992	Dash
SKILL_20150317_001993	You can be the running. If you double-click the arrow keys to start the running.
SKILL_20150317_001994	Meditation
SKILL_20150317_001995	SP recovery amount will increase. {Nl} (increased by 1% of the maximum energy level x)
SKILL_20150317_001996	Playback
SKILL_20150317_001997	HP recovery amount will increase. {Nl} (increased by 1% of the level x maximum strength)
SKILL_20150317_001998	Inspiration
